id,ses_s1,rel_ses_s1,health_s1,ses_s2,rel_ses_s2,health_s2,ses_s3,rel_ses_s3,health_s3,ses_s4,rel_ses_s4,health_s4,ses_s5,rel_ses_s5,health_s5,ses_s6,rel_ses_s6,health_s6,ses_s7,rel_ses_s7,health_s7,ses_s8,rel_ses_s8,health_s8
11,0.965726760017868,0.923558644218563,4.97577419758051,1.20097446736039,0.866688900700788,5.30268269682832,1.58015656732474,0.792179023384329,4.93769208114593,10.3413745054695,2.19982067693853,9.25853062095868,0.774314364288605,0.555796574140707,7.09131343023287,0.124730406434445,0.0902421564949272,5.79564962931106,0.714867820700781,0.510238739924703,0.142790713713607,0.908705378534153,0.667961696441967,0
12,1.72494232149751,1.64962332799806,3.53171305924762,1.65356916778855,1.19330600542511,5.51493472128644,1.61021422469358,0.807247812232252,4.4572269729983,1.42649402222589,0.303444290114629,3.03361460346827,2.78429367845993,1.99854343308149,5.78868870573306,1.05851582645153,0.76583371764447,5.9824451868266,2.16198614992058,1.54312315777306,0.503068531347048,1.45058494649616,1.06628089211683,0
13,1.11760539837506,1.06880555580289,3.1571210236329,2.74214979963215,1.97888536350282,5.24002243245841,1.15776797177901,0.580423180939806,3.97847506581875,0.923541931136799,0.196456151458392,4.66438225301677,3.0402649731112,2.18227755349425,8.11019371058956,0.984005946763953,0.71192599445655,2.52431934901475,0.546728087983776,0.39022857459274,0.112783574500613,1.37761484277017,1.01264278737381,1
14,1.16890210593293,1.11786241085384,4.04248237032541,2.79396682182167,2.01627936247577,4.11995561159707,1.03171319875042,0.517228210861757,3.72937447037953,0.830611603690696,0.176687980822807,2.44529647806095,1.88572577751934,1.35355867752367,5.72851485937547,0.871714005091047,0.630683038041656,3.18412738563338,0.273941947053287,0.19552676708817,0.241505109768586,0.524655673505603,0.385658434517051,1
15,0.798388787057072,0.763527424382533,4.65226538291018,1.75917752161458,1.2695187731149,2.41132979589151,1.03603448460444,0.519394598723816,4.1591001797768,1.09054152774299,0.23198036204185,4.38670409714028,2.28498862236987,1.64014631115679,8.3118562376059,1.0073957205618,0.728848440937596,2.82364722183076,1.06959857143913,0.763428722783139,0.316859703144691,0.48781769181784,0.35857995416146,0
16,1.27771068831317,1.22191990515024,4.73892425927899,1.02344788948218,0.738576006706793,3.79631640488253,1.07284314947984,0.537847866454392,2.31305770059563,0.529657002228832,0.112668816371752,3.86412824376427,3.54594749575152,2.54525236921337,7.78944302841979,0.100158261844645,0.0724642675192018,4.16520062129831,1.50324722226425,1.07294655917163,0.486263723119024,1.0870119411932,0.799029429608243,1
17,0.766510213141925,0.733040817069147,4.10746133636528,0.38120980529131,0.275101857752603,4.59265828383509,1.80384643437508,0.90432134148444,3.05246237858541,1.84045542662894,0.391502299848124,4.4800404202836,1.37154345951426,0.984482777590565,6.40010587540989,5.93897322281669,4.29683319659738,5.9715109685752,1.72755583161908,1.23304740421914,0.501969736523652,0.442159438084337,0.325017959987281,0
18,0.905314142270686,0.86578392195732,3.73746474881024,0.639166980748272,0.461257872639459,2.20515235731723,1.08873596441972,0.545815402632926,5.04605279371164,6.96618459688516,1.48184913983085,6.99641111322452,3.50798547541981,2.51800353873712,8.22830764336246,1.87368552232174,1.3556070805919,4.97569648129974,2.11002669162052,1.50603696118892,0.34542942018128,0.737051427582737,0.541784095882993,1
19,1.39963822918176,1.33852352327449,3.0913848417738,0.905141692449601,0.653199780451442,3.88701758797181,7.75715366658905,3.8888895840521,9.97633549630927,0.928193061104354,0.197445541395711,3.33278426130831,0.404903831670645,0.290636688247089,5.86019523642999,2.15963287489134,1.56248931947451,6.01544292506292,3.41407736714501,2.4368064743911,0.450760981652399,0.417661672642082,0.307010397414864,0
20,1.09375541526864,1.04599697373357,4.29893887235889,0.317476671012,0.229108540169295,3.77892948359056,1.8295793556425,0.917222012759669,3.64739099195948,5.19756661772887,1.10562812606759,4.41393546203698,0.648687143645959,0.465622373490108,5.57187786821635,0.878582166064226,0.635652136396191,2.91335336345458,0.550259028580986,0.392748792497224,0.383361650232853,2.79431886744276,2.05401884393789,0
21,1.26350117444968,1.20833084466016,2.54877273240382,5.87317011673484,4.23840097391026,4.66634633263116,1.39575792653131,0.699734554147686,3.14561782532161,0.988046234187337,0.210177528585488,3.15847133480746,0.910824737237441,0.65378261329851,6.59254726632889,0.988495132566388,0.715173909855038,3.10428836325994,3.52745460560059,2.51772976903459,0.51605697972408,1.34121423803026,0.985885809515041,1
22,1.54764670866389,1.48006926509575,4.64782468570787,0.29328927931124,0.211653594628258,1.85363561659898,4.1814869701601,2.09630256445024,6.38070167953009,3.14178788402793,0.668322179627494,4.63891380529954,0.175291139553702,0.125822559072216,3.15257123465811,2.50052290164543,1.80912245425925,6.63300653600338,1.18084450136099,0.842830790496078,0.202699076585434,0.42339252354146,0.311222971676259,0
23,0.824235879285008,0.788245912513258,4.13444402850833,0.434289358243428,0.313406968017662,3.44176834795989,1.47949674369153,0.74171528932866,2.38800964475544,11.0066885785886,2.34134651123951,9.01013700795009,0.711772537468489,0.510904557809513,4.85177922206934,1.14588269264446,0.829043440412408,6.16697707339892,0.451231743472455,0.322067813848039,0.0765008838799442,1.42541553894486,1.04777962584995,0
24,0.627544169025007,0.600142675886165,4.04562597595932,1.84999491500682,1.33505757429909,6.51165270477633,1.35706308188155,0.680335688947541,3.56546858488645,1.44334117063722,0.307028021213731,4.19406190123172,0.543921846111689,0.390422692141209,3.58635834475187,0.516695471506253,0.3738279617039,2.59629273064405,0.652979481992542,0.466065779491865,0.228918251149561,0.589761805230235,0.433515972529768,0
25,0.619208731832799,0.592171202596906,3.28971566034398,1.87688303390471,1.35446151238675,4.49282731825585,4.01097503613991,2.01081991028757,4.59723777842911,10.495502483511,2.23260683247435,8.30337129922942,1.76348487511158,1.26581514865279,4.62764865954165,0.721166792426509,0.521762482793657,1.54096866020361,2.64581499327481,1.8884572352397,0.578657403096033,0.373205351796273,0.274331907564131,1
26,1.71863308293234,1.64358958009282,3.0627445218255,0.532002010020614,0.383921765005361,5.08773740095288,2.38822058009833,1.1972853107662,4.94070548048486,1.05920898511982,0.225315292994495,5.00807286870341,0.74818115630841,0.537038369286734,6.77628969752977,0.447103593337365,0.323478401079376,2.48378271143581,1.29130166246002,0.921669872439334,0.321760054344135,1.94470911526721,1.42949654575113,0
27,0.865459924173208,0.82766992413063,3.55620478992268,0.470297682207162,0.339392545197165,2.0179452741039,2.53911918307641,1.27293522445774,4.35038026658938,1.1101298889595,0.236147204854536,2.3837147187941,6.37243803183806,4.57408436465404,7.57090946714272,2.67443876746651,1.93495017525386,3.52708653714019,1.2247037800023,0.874135463080175,0.206904140932653,1.25952071663377,0.925835385660011,1
28,1.20455950053758,1.15196283799415,4.12056595864587,0.542856584055811,0.391755019661322,3.12273939312998,1.76729388398367,0.885996471487352,3.89909556752023,9.62748449798668,2.04796175347628,7.72105139459725,0.21564672377053,0.154789470303117,2.26172382588776,0.835951107189748,0.604808665293441,4.22462057062363,3.17315212173335,2.26484546275347,0.550576960221988,0.590589501162927,0.434124386645498,0
29,1.20157962796695,1.1491130805004,4.34504698453131,1.88358556865352,1.35929842826734,4.0093151882442,3.20655531706119,1.60754061466071,4.91002680361983,0.804730637150976,0.171182572880844,4.05755063454265,1.28416555598591,0.921763626717943,5.32204595917211,0.406527230084938,0.294121497439804,2.53035591301406,0.472609458649046,0.337326212867147,0.157378958259577,1.924920727296,1.41495070337874,0
30,0.952473215034429,0.910883810567097,5.6987638110844,0.668086124527855,0.482127509432506,4.17061415372049,1.2171726169093,0.610204479031982,5.30212857884844,0.8586291913011,0.182647891520433,3.86442122531413,1.10917778792444,0.796158825243745,6.28938366656315,1.95861349108215,1.41705226678794,5.1911290966098,3.56527748626346,2.54472594708444,0.598021262823312,0.86254784016719,0.634032693313455,0
31,1.27578535484471,1.2200786406835,5.51278879840745,1.04359680008402,0.753116563275161,2.47948981816145,1.07365041540619,0.538252572637547,3.27019396216864,0.645743187679244,0.137362708941417,2.15603062894755,1.31081604143025,0.94089312914266,6.3324265881175,0.688592521416438,0.498195074122187,2.13042664054716,0.57011000990597,0.406917481315248,0.115672588124511,1.42127905123196,1.0447390194936,0
32,1.93295527800706,1.84855347268029,2.20113104048084,2.31146562790714,1.66808009537586,4.63891650987631,1.08732517054196,0.545108130113609,3.23382663938064,0.893300694471868,0.190023225382992,3.23832117138947,0.490812207134003,0.352301023786564,7.28395017603834,1.01916976861873,0.737366937090264,3.08017680591978,1.35984987463785,0.97059633463681,0.422275019788902,0.374533791728382,0.275308403369739,0
33,1.84920737479059,1.76846239189744,3.9601898125562,2.25143871467482,1.62476138972833,4.6927939467955,1.03947470329801,0.521119281670589,2.91686570412792,0.538602997077299,0.114571811416853,3.47956487545877,2.29029249241069,1.64395338607923,7.15774451389942,0.608347960675966,0.440138322643435,3.46144967855548,1.06696214203135,0.761546964533609,0.129396297380765,1.40129066876028,1.03004616724433,0
34,1.63188157870989,1.56062604947456,4.84479184147244,0.5997866123555,0.432838843659984,3.73183150276635,1.35655584445702,0.680081395888297,4.40467199096895,8.11446298070233,1.72611130539371,5.82048677003225,2.08759511918207,1.49845885462845,7.38860477595103,0.194855686532445,0.140977632164048,3.03198954235881,0.545266779161141,0.389185561673832,0.125538270942571,0.318620089954334,0.234207941136765,0
35,1.07926619145169,1.03214041672575,3.67463242359714,0.929707800176119,0.670928028202444,4.6788406417886,1.06456162534705,0.533696094512735,3.65314629991558,1.60545838157355,0.341513649068783,3.20416718031429,0.826477708961619,0.593239000114062,6.41372756741562,1.04212768332396,0.753976934530745,5.49254423733802,0.23875403470746,0.17041130443059,0.0113370206478051,0.5910607633195,0.434470797129038,0
36,1.15876697104218,1.10816982302651,4.81385777831135,1.90295901117733,1.373279364632,4.1827476722383,1.33447188603566,0.669010057151076,2.91124070593717,12.8494957177851,2.73334906817915,7.46748420880515,1.17360974108689,0.842407558942212,6.09066880904003,0.219602664550279,0.158882012714878,4.18952744625664,1.55973806289008,1.11326704150912,0.488747964486268,1.69485733285725,1.24583809673125,0
37,0.907350945586193,0.867731788979846,5.0100377834242,0.413274419729657,0.298241438313416,3.73329304647156,1.39469468141054,0.699201518055688,5.2837195043473,1.16204341382594,0.247190267394585,4.35400672816612,1.54905951135061,1.11190236066426,7.15887734060458,0.688172696566963,0.497891331828309,4.14229218644718,1.11127709794053,0.793176877936002,0.17717446669685,0.559233516071584,0.411075555319102,0
38,0.607371242242314,0.580850592782866,4.58156438483656,0.604165716835726,0.435999045105701,3.0549449782051,1.01613071915656,0.509416254931676,2.69745426019102,0.620471973401672,0.131987007706562,4.88970123272263,0.270856284843174,0.19441844571568,3.73482874072672,8.28392735257445,5.99340200928898,5.62060058561008,2.89964965345519,2.06963237476785,0.565582083952518,0.984673446355181,0.723803513444314,0
39,1.69947631781581,1.62526928831762,4.20742233882164,0.726096175925157,0.523990737204222,4.13911069775857,3.18179017301451,1.59512511860763,5.39034553354885,4.56233717054267,0.970501903554196,4.81796307717684,0.568199792581656,0.407849205321777,5.48524811846531,3.10911202486625,2.24943525743823,3.95516516921113,1.36039320763642,0.97098413995763,0.369195585121585,2.35691644673235,1.73249762279485,1
40,1.00777034826937,0.963766414129511,3.27362738001993,1.43997397076854,1.03916402195138,4.58373783158076,1.01568990024611,0.509195259429593,4.03872196517598,7.72846454152924,1.64400158706663,8.01760676470799,2.15839229538827,1.54927649383161,8.76067864246292,1.22623626766947,0.887179063470325,5.09702673408237,1.25351355732867,0.894698515514276,0.243876495692369,0.796414485211333,0.585420074734073,0
41,1.40291645237399,1.34165860401597,4.51815113385798,0.777069886107914,0.560776156081639,4.16391884790817,1.91441323888914,0.959751736819865,4.50156697643192,3.36497314155567,0.715798222975283,4.14507624983883,0.154673090370838,0.111023090497422,3.97577350230501,5.95905848685172,4.3113648380159,3.45219247500152,0.433303878371573,0.30927175416578,0.330839300454714,2.67156113059223,1.96378336377563,1
42,0.489628950592966,0.468249476457948,2.6729834425936,1.04239310529079,0.752247911238444,3.49843552961649,1.00996696320272,0.506326182547165,2.76813381669551,1.91745257685297,0.407881159644623,5.0679816717843,0.371007842943859,0.266306422297847,4.69113899241649,3.85664746441371,2.79027539457513,6.10229765613195,0.959114137550906,0.684570174816667,0.225011043125302,0.612036948095366,0.449889752820012,0
43,0.727544825777446,0.69577683949735,4.99981090217247,3.72150894850597,2.68564452216693,6.82338007445969,1.08207491336845,0.542476021570552,4.95375815775033,7.76206593603382,1.65114928705236,6.19253542821803,1.30951442505084,0.939958839456346,6.68129320398139,1.03049261651213,0.745558990982925,5.02470630789031,0.870623253707431,0.62140957958543,0.221064991441262,0.439966394959333,0.323405920661058,0
44,1.32464190436545,1.26680188633088,4.02503654392306,0.620928199438564,0.448095769902857,3.92016913450703,1.20205507189132,0.602625608497284,3.75191331056002,1.03738988854799,0.220673927403737,4.59297460857275,0.300673102807729,0.215820715957305,5.19697312594178,0.387042165634942,0.280024099013267,5.65456442089209,0.380593323572453,0.271649460529635,0.0314977511058834,0.527912538828197,0.388052457197397,0
45,1.29218620449118,1.2357633530583,3.56684319855916,2.32821059349217,1.68016417893432,5.83223391884434,1.68185189958478,0.843161888410735,5.19233462294708,0.698135209867069,0.148507557593252,3.54585037044096,1.17381586591248,0.842555513671186,7.3819414735654,0.303095176921092,0.219288649579975,2.81489602044984,1.10508678029596,0.7887585228454,0.159892957733117,1.1293451797592,0.830147306223037,0
46,1.54994403051065,1.48226627520043,4.14362282433821,2.55588973415141,1.84446990690218,5.89151706873522,1.19691900721546,0.600050748016303,4.60985526724041,11.2795880508647,2.39939777913636,6.54522587746843,1.10509310554551,0.793226873342339,5.88590042094016,1.06325386453597,0.769261677085297,6.03106704113804,1.83320720414912,1.30845634224939,0.396600296722397,1.31102478750696,0.963694462283525,0
47,0.654469933134357,0.625892736073915,3.54627348186144,2.70038427729601,1.94874507690683,3.62218085078236,1.04392819250636,0.523351946967612,2.70549491319415,6.29109818819199,1.33824453100656,6.10967889979353,2.24033598129423,1.60809500734432,6.45874905083834,0.461616332168683,0.333978333583597,5.15915087051168,0.953049737282288,0.680241693576001,0.32595767049834,0.572449009238134,0.420789862555937,1
48,1.18556680421919,1.13379945101133,3.92224872014924,1.3494928964233,0.973867926997034,4.09884527406774,1.02016803873632,0.511440282137535,3.17328622368913,6.86688581031184,1.46072626841919,6.94580289175303,2.04219693660542,1.46587240716986,5.23521527002779,1.10701197015045,0.800920563860903,3.28712172930708,1.29696005691993,0.925708565993053,0.360291013807287,2.05079160396503,1.50747455797296,1
49,1.19119415556193,1.1391810860574,3.37544326733012,0.292006339738915,0.210727755222157,2.63293652030763,1.54915464912025,0.776636848770675,4.19662401576518,1.23667623183201,0.263066185643277,4.20053511329573,0.880590574209686,0.632080776153495,5.45003336216901,0.534203956300634,0.38649530938575,2.63125837355058,0.831393168493409,0.593409005679167,0.496607992483186,0.147169872628594,0.108180098971923,0
50,0.675677322797073,0.646174112603183,2.64641773692607,0.38960530936689,0.281160512949566,4.2045902206668,1.50919861976952,0.756605714537588,4.78251497296496,1.07645179967664,0.228983190329675,1.91825456775644,0.441648018467949,0.317011367684026,6.08042721360461,4.14453645761092,2.99856240589762,3.05329915147794,0.827997987710125,0.590985686689957,0.177987260373744,1.25459805382602,0.922216885893474,0
51,0.850342710308152,0.813212798036997,3.71387123776649,1.03599587745071,0.747631321531553,3.96025027754463,4.5055846343106,2.25878226828273,5.56928117475732,8.88474369280244,1.88996567858449,7.35168854915054,5.62740908585127,4.03930862638454,6.15252050392964,1.56402994968808,1.13157200010156,6.03283212561729,0.340938317202033,0.243345598058508,0.087902792170368,1.09872683928606,0.807640695028914,0
52,1.79374892176611,1.71542551251678,2.97035772808524,1.15669458348651,0.834734113217118,4.21872980960968,1.03495917722012,0.518855515463861,2.80973285255785,0.970644061508498,0.206475732536779,1.99641849646791,0.920528546468576,0.660747928906126,5.89129828280312,1.46387989264867,1.0591136687397,4.78150779439684,0.622120169300262,0.444039865935404,0.184524161513895,1.54631025053021,1.13664565278122,0
53,1.016207012749,0.971834694652655,3.08213200801605,0.884079896026131,0.63800043551519,2.91363495638999,1.98414892070839,0.994712287856997,1.67135134003555,9.09956148355269,1.93566179157379,8.67984132614527,0.591441582538563,0.424531973756294,3.54125909240219,0.570283986218506,0.412599126404109,2.44791405331473,0.198582141603728,0.141738512728279,0.0513988788505162,1.74670953123858,1.28395307130189,0
54,1.1112648289752,1.06274184511271,4.80763408771864,0.467265185887456,0.337204129895147,3.12960781261039,1.31798379562936,0.660744091850152,5.35697048380238,0.739184390204421,0.157239553096337,2.79004469662431,1.59341551331141,1.14374073932464,7.89303889640675,0.444898451038141,0.32188298579814,2.44522130082726,1.29697391895391,0.925718460055348,0.316939635262626,0.317344043615865,0.233269958268922,0
55,0.817672849634824,0.781969455220537,4.91252785350276,0.445177546127354,0.321264480266432,2.77192535041799,1.89525899488057,0.95014915019893,5.75950407149054,1.04771640648865,0.222870587787191,3.99875431812133,0.597937512142371,0.429194699370292,4.21884734083271,0.341943548239336,0.247395355108243,3.2033142342193,1.29428800199031,0.923801379935967,0.179935838678176,1.05437156521016,0.775036481586621,1
56,1.08696141251404,1.03949962869496,3.73437729571411,1.07277322502965,0.774171868237712,3.80087801996437,1.1531527295408,0.578109424085236,4.19573024713474,8.66913078078971,1.84410042713173,6.25192201859224,0.451711626463576,0.324234943928286,4.22199715186175,0.886719818420965,0.641539708789088,1.92915559050074,1.90340347270472,1.35855910891207,0.402637990651881,0.187297132786141,0.137676427926904,0
57,1.23041484128901,1.17668921447952,3.38921854176212,1.3968665927092,1.00805537883054,5.35535379873445,1.06647420456141,0.534654926799045,2.26071169604143,0.508603571818515,0.108190323545425,2.04675003714405,8.24080790342559,5.9151851135858,6.59537117375084,1.40291050633724,1.01500246074963,4.73336800220407,3.62941827120875,2.59050659679417,0.464532101156605,1.75127616720459,1.28730986656133,1
58,1.28035655612261,1.224450242082,1.8891693083873,1.5320219601089,1.10559088851787,3.59155616316088,2.0908347197196,1.04819702083682,5.37342330861582,6.45509390860242,1.37312975603129,6.51595264356944,0.684786841100627,0.491534443701093,6.32649952743087,0.355003900142775,0.256844489076778,3.54207729243564,0.177045669957421,0.126366800871864,0.00371375122092156,0.325843359165605,0.239517546725324,0
59,1.90316731498551,1.82006619047874,3.8218059758797,0.705612770437378,0.509208790820441,2.54725385876123,1.5188236505056,0.761431025906237,4.92740337720854,9.40074462617528,1.99972957137773,8.65585229940405,1.68443209159344,1.20907170144057,6.47228990859901,0.993541745731349,0.718825122642845,3.22810903624014,0.829859457397395,0.592314315451998,0.130142953242076,1.64484786132529,1.20907765464325,0
60,0.494561783925311,0.472966919375749,4.50082610747551,2.72640551438542,1.96752342564014,4.80208326461284,1.49853031400754,0.751257378673629,3.72363619895494,0.768917167413319,0.16356431950455,3.06719407999126,0.770602045925652,0.553131902111609,5.62168786708784,0.525177567061931,0.379964737943323,5.23614389617621,1.67328984276184,1.19431491553593,0.456093158928655,0.369932818979672,0.271926368185278,0
61,1.04589982785165,1.00023098353537,3.51021565249385,0.376765983350275,0.271894952645411,3.49320422932434,1.09624362392459,0.549579213446014,3.79288053526275,4.10802940209291,0.873861401636292,4.14178587459839,2.16991113192722,1.55754462132827,7.61527468444601,0.588540369869368,0.425807577154395,2.77565719131149,0.537007798008239,0.38329069270017,0.129009216427109,0.84218643108554,0.619065640544308,0
62,0.668472884800301,0.639284253831399,3.51234506743729,0.266869865460003,0.192587899752818,2.15318332769083,2.40172600197916,1.20405597649464,4.71713655032109,0.859289473770814,0.182788347030359,4.91692600651422,1.3161741952695,0.9447391685356,5.76041993613154,1.11247711697373,0.804874584768809,5.95009929789451,0.958785014420711,0.684335262338628,0.311642867659039,1.52647494270032,1.12206532104722,1
63,1.18056238529805,1.12901354826403,3.78329609209218,0.453801115044525,0.327487719534263,4.45213849521461,2.00577347383789,1.00555331319175,4.42849170663929,0.958436336487047,0.203878901147841,2.31021794679632,2.77091027617914,1.98893693540939,5.50436230568178,0.432345061641738,0.312800638014344,3.15968983622195,0.922214675611479,0.658233089248293,0.308382591247667,0.517818638004259,0.380632737586019,0
64,1.61121548342679,1.54086233189818,3.1092385485333,0.325640147563732,0.23499975160701,4.89249132367753,1.19746026976304,0.600322098871783,1.37220436834946,0.63506488404724,0.135091216586906,5.2766705084658,0.245065489662976,0.175906021993968,4.82900724751708,1.10550336419103,0.799829090987761,4.52847952581654,2.14951777109633,1.53422382041871,0.542575074556533,0.614609625289897,0.451780849608752,0
65,0.838564415543351,0.801948798327613,3.26516150996036,1.8690864222698,1.34883505075022,3.30847635472664,1.91636207013031,0.960728743314847,3.26885513499881,1.4054771000644,0.298973563335321,3.0513519725379,0.611230925758984,0.438736603908686,5.13849478639413,1.0434382527775,0.754925128456389,3.91061470728065,0.699656957904578,0.49938194760372,0.17843818247558,4.45498970676515,3.2747274886417,1
66,0.577115308012748,0.551915773169804,4.2445197440826,0.952040491623335,0.687044520539386,1.88943412562271,10.2607207235725,5.14400148067643,10.143357004813,0.870185534393938,0.185106160725554,5.74970099127335,0.450656492154603,0.32347757707416,4.36502978254175,0.733171575565716,0.530447915237151,4.12479479419768,0.467226094238635,0.333483822716433,0.235853109556039,0.857260718828144,0.630146291161174,0
67,1.30531165688098,1.2483156872337,3.16084038031087,1.38479068944199,0.999340746161768,4.11875899426004,1.79539695511337,0.900085368690318,4.90823259622539,5.23543096177969,1.11368264212033,5.79703972523628,1.9084804763985,1.36989181593091,5.08477505678461,0.882036105667523,0.638151053597817,3.25300316685539,0.506022307403276,0.361174719335015,0.0807678936444139,0.45829985364032,0.336882288746338,0
68,1.6129205497122,1.54249294707014,3.93202196485788,1.12496578045943,0.811836872548438,2.98415296502334,1.06183208726778,0.532327696687708,3.07874126316632,5.36216023688109,1.14064053631458,6.92919262452887,0.835671404831371,0.599838160485825,4.87672190247138,0.632787665770065,0.457820391954663,3.92419930055057,0.335884857532511,0.239738678262469,0.193660066104608,0.602135567910398,0.442611549277146,0
69,1.16772382027107,1.11673557461669,3.71479482143201,0.78953766014745,0.569773584145419,3.43566247552558,1.08978671827247,0.546342176484387,5.29828803527999,0.920765809638274,0.195865613955769,4.13091712984231,0.460091263731765,0.330249779634556,6.86079140768446,0.30120098495116,0.217918206132636,4.64784561161897,1.12703166948162,0.804421743767697,0.241066409890152,0.367249306558773,0.269953799791353,0
70,0.677936601118691,0.648334740339736,3.85289788960624,0.673247551911914,0.485852277899373,4.90231645786455,1.80822151771017,0.906514699608116,6.40968192137028,12.0667265535589,2.56683814723495,7.90153837641762,2.9221330523744,2.09748341835962,7.90327494110335,0.384793981180463,0.278397542833662,3.07114114025149,9.53673130488157,6.80686642075051,0.657246213529333,0.521010148463288,0.382978719893138,0
71,1.01651963745769,0.97213366871453,4.46939570350034,2.24315934972156,1.61878654687792,3.61670731183716,5.56931521629489,2.79206173628318,7.59089927386233,6.24519546758036,1.32848008877736,5.09987582195055,0.948040150908537,0.680495535565719,6.19857506631692,0.868140744984124,0.628097792735528,3.78025124675391,0.901104728830346,0.643165810607993,0.283757241988038,0.987617352967704,0.725967489691752,0
72,0.790258784411673,0.755752415413601,5.58040123409232,0.318036767576527,0.229512736502347,2.89832028047714,1.65986730026226,0.832140361315926,3.39235856517112,10.3589407072965,2.20355736532303,10.0051313829361,0.836789348937825,0.60064061170345,6.95909251435475,0.685244836886284,0.495773032216755,3.26598091179307,0.547800978690535,0.390994353085549,0.0736173803968823,1.34130798926799,0.985954723199579,0
